0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
5.102014274364233357e-04
1.020001548608216128e-03
1.519010825160809364e-03
1.976876619801116921e-03
2.343132544737230958e-03
2.586276372501352880e-03
2.697194790118536984e-03
2.687248631369371001e-03
2.590480073439086883e-03
2.460326566133906774e-03
2.330334530632548196e-03
2.213462904843306427e-03
2.110086076372912935e-03
2.014116228190706171e-03
1.916451757497886037e-03
1.807019773507562242e-03
1.676449311754038378e-03
1.517661116136606418e-03
1.327000618610748185e-03
1.104643597485971060e-03
8.542230576916512441e-04
5.818004752231350878e-04
2.945799694108155640e-04
0.000000000000000000e+00
0.000000000000000000e+00
1.020804161137476998e-03
2.050793941835632028e-03
3.079165132233903975e-03
4.045363109306427361e-03
4.809377186646454465e-03
5.304778155149642710e-03
5.515254156603423621e-03
5.461319661919860138e-03
5.214345096253069321e-03
4.920491660463993319e-03
4.647548651552979582e-03
4.413431012367763709e-03
4.212765172457639574e-03
4.029927078892025713e-03
3.844671028293275301e-03
3.635178024778324551e-03
3.381116357371984418e-03
3.067194534181639978e-03
2.685697760820415260e-03
2.237350713641485245e-03
1.730448158057498829e-03
1.178398873790073706e-03
5.965194024201271681e-04
0.000000000000000000e+00
0.000000000000000000e+00
1.522221275277852413e-03
3.083204925362931226e-03
4.701492652632748882e-03
6.316033498544234084e-03
7.544234937392516396e-03
8.308204904847342476e-03
8.597724019225655087e-03
8.428430763453575308e-03
7.885088989189338246e-03
7.359746327916019334e-03
6.925937402747610501e-03
6.579947320617131855e-03
6.297616522197855074e-03
6.048155886626481806e-03
5.797127252004862299e-03
5.507904939940479715e-03
5.145643558773933465e-03
4.684302902397553814e-03
4.111245176847787633e-03
3.428613338202056264e-03
2.651819987106784904e-03
1.804827459459533521e-03
9.130987664796194571e-04
0.000000000000000000e+00
0.000000000000000000e+00
1.984876014611001646e-03
4.058311831705491146e-03
